10046,7607,1,ROAD_CLOSED,incidentsubtype,null,40.896769,-74.062732,Friday,12/4/2015,11:00:00
10047,7607,4,ROAD_CLOSED,incidentsubtype,null,40.896205,-74.061978,Friday,12/4/2015,11:00:00
10048,7607,5,ROAD_CLOSED,incidentsubtype,null,40.896205,-74.061978,Friday,12/4/2015,11:00:00
10049,7607,5,ROAD_CLOSED,incidentsubtype,null,40.897348,-74.063733,Friday,12/4/2015,11:00:00
10050,7607,3,ROAD_CLOSED,incidentsubtype,null,40.895182,-74.060429,Friday,12/4/2015,11:00:00
10051,7607,9,ROAD_CLOSED,incidentsubtype,null,40.89483,-74.05918,Friday,12/4/2015,11:00:00
10052,7607,5,ROAD_CLOSED,incidentsubtype,null,40.895182,-74.060429,Friday,12/4/2015,11:00:00
10053,7607,2,ROAD_CLOSED,incidentsubtype,null,40.897348,-74.063733,Friday,12/4/2015,11:00:00
10054,7601,3,ROAD_CLOSED,incidentsubtype,null,40.892298,-74.057411,Friday,12/4/2015,11:00:00
10055,7607,1,ROAD_CLOSED,incidentsubtype,null,40.895852,-74.063645,Friday,12/4/2015,11:00:00
10056,7601,0,ROAD_CLOSED,incidentsubtype,null,40.893309,-74.059211,Friday,12/4/2015,11:00:00
10057,7601,4,ROAD_CLOSED,incidentsubtype,null,40.893309,-74.059211,Friday,12/4/2015,11:00:00
